course_name,sub_clo_code,rank,job_id,job_title,job_company,job_source,cross_encoder_score
Integrasi Aplikasi Enterprise,CLO-03,3,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-5.4744
Integrasi Aplikasi Enterprise,CLO-03,4,li_4339359236,"Software Engineer, Backend",Clay,linkedin,-5.7159
Integrasi Aplikasi Enterprise,CLO-03,5,li_4338267967,"Software Engineer, Backend",Clay,linkedin,-5.7159
Integrasi Aplikasi Enterprise,CLO-03,1,gd_1010178865002,"Research Assistant I - Audibility, Perception and Cognition Laboratory",Boys Town National Research Hospital,glassdoor,-3.2921
Integrasi Aplikasi Enterprise,CLO-03,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.3093
Integrasi Aplikasi Enterprise,CLO-03,3,li_4339359236,"Software Engineer, Backend",Clay,linkedin,-4.8488
Integrasi Aplikasi Enterprise,CLO-03,4,li_4338267967,"Software Engineer, Backend",Clay,linkedin,-4.8488
Integrasi Aplikasi Enterprise,CLO-03,5,li_4399451605,"Software Engineer, Full Stack",Clay,linkedin,-4.9012
Jaringan Komputer,CLO 1-SubCLO01,1,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-2.1497
Jaringan Komputer,CLO 1-SubCLO01,2,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5359
Jaringan Komputer,CLO 1-SubCLO01,3,li_4419576589,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5359
Jaringan Komputer,CLO 1-SubCLO01,4,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5359
Jaringan Komputer,CLO 1-SubCLO01,5,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5359
Jaringan Komputer,CLO 2-SubCLO02,1,li_4403509120,Software Engineer,KIHOMAC,linkedin,0.3338
Jaringan Komputer,CLO 2-SubCLO02,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-1.5263
Jaringan Komputer,CLO 2-SubCLO02,3,li_4400300098,Computer Programmer,Guidehouse,linkedin,-1.8668
Jaringan Komputer,CLO 2-SubCLO02,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-2.3865
Jaringan Komputer,CLO 2-SubCLO02,5,li_4363726700,Software Engineer,Oso,linkedin,-2.4421
Jaringan Komputer,CLO 3-SubCLO03,1,li_4416261558,Software Engineer (Backend),Lorum,linkedin,-2.3982
Jaringan Komputer,CLO 3-SubCLO03,2,li_4432900614,Software Engineer,Millennium Software Inc,linkedin,-2.5646
Jaringan Komputer,CLO 3-SubCLO03,3,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.728
Jaringan Komputer,CLO 3-SubCLO03,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.2743
Jaringan Komputer,CLO 3-SubCLO03,5,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-3.3399
Jaringan Komputer,CLO-02,1,li_4300074337,"Software Engineer, Infrastructure",Doppel,linkedin,-0.7986
Jaringan Komputer,CLO-02,2,li_4428695922,"Software Engineer, Infrastructure",Aaru,linkedin,-0.8471
Jaringan Komputer,CLO-02,3,li_4411850674,Software Engineer - Backend (Cleared),Swoop Technologies,linkedin,-1.7023
Jaringan Komputer,CLO-02,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.2268
Jaringan Komputer,CLO-02,5,li_4363726700,Software Engineer,Oso,linkedin,-3.6745
Jaringan Komputer,CLO-08,1,gd_1010181109261,Informaticist 2,CenterWell Senior Primary Care,glassdoor,-3.6004
Jaringan Komputer,CLO-08,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.9883
Jaringan Komputer,CLO-08,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438
Jaringan Komputer,CLO-08,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963
Jaringan Komputer,CLO-08,5,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188
Jaringan Komputer,CLO-09,1,li_4435815437,Data Analyst (Data Management),UNCOMN,linkedin,-4.0893
Jaringan Komputer,CLO-09,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-4.6604
Jaringan Komputer,CLO-09,3,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-5.0064
Jaringan Komputer,CLO-09,4,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-5.6116
Jaringan Komputer,CLO-09,5,li_4409712930,Data Analyst,WENCOR,linkedin,-6.0294
Keamanan Sistem Informasi,CLO 1,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.1912
Keamanan Sistem Informasi,CLO 1,2,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-3.0934
Keamanan Sistem Informasi,CLO 1,3,li_4430289828,Software Engineer II,Arcfield,linkedin,-3.1605
Keamanan Sistem Informasi,CLO 1,4,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-4.4036
Keamanan Sistem Informasi,CLO 1,5,li_4403636853,Software Engineer,Autoliv,linkedin,-4.6327
Keamanan Sistem Informasi,CLO 2,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.7921
Keamanan Sistem Informasi,CLO 2,2,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-2.2887
Keamanan Sistem Informasi,CLO 2,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-3.9382
Keamanan Sistem Informasi,CLO 2,4,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-4.201
Keamanan Sistem Informasi,CLO 2,5,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-4.6746
Keamanan Sistem Informasi,CLO-01,1,li_4404995783,"Data Scientist, New Grad",SentiLink,linkedin,-1.8585
Keamanan Sistem Informasi,CLO-01,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.0053
Keamanan Sistem Informasi,CLO-01,3,li_4435439591,Data Analyst,DBD International,linkedin,-4.7779
Keamanan Sistem Informasi,CLO-01,4,li_4431128682,UI Designer,Collate,linkedin,-5.012
Keamanan Sistem Informasi,CLO-01,5,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-5.678
Keamanan Sistem Informasi,CLO-02,1,li_4300074337,"Software Engineer, Infrastructure",Doppel,linkedin,-0.7986
Keamanan Sistem Informasi,CLO-02,2,li_4428695922,"Software Engineer, Infrastructure",Aaru,linkedin,-0.8471
Keamanan Sistem Informasi,CLO-02,3,li_4411850674,Software Engineer - Backend (Cleared),Swoop Technologies,linkedin,-1.7023
Keamanan Sistem Informasi,CLO-02,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.2268
Keamanan Sistem Informasi,CLO-02,5,li_4363726700,Software Engineer,Oso,linkedin,-3.6745
Keamanan Sistem Informasi,CLO-03,1,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-1.6537
Keamanan Sistem Informasi,CLO-03,2,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-1.8517
Keamanan Sistem Informasi,CLO-03,3,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-2.292
Keamanan Sistem Informasi,CLO-03,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.1044
Keamanan Sistem Informasi,CLO-03,5,li_4430289828,Software Engineer II,Arcfield,linkedin,-4.0722
Keamanan Sistem Informasi,CLO-08,1,gd_1010181109261,Informaticist 2,CenterWell Senior Primary Care,glassdoor,-3.6004
Keamanan Sistem Informasi,CLO-08,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.9883
Keamanan Sistem Informasi,CLO-08,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438
Keamanan Sistem Informasi,CLO-08,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963
Keamanan Sistem Informasi,CLO-08,5,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188
Manajemen Proyek Sistem Informasi,CLO 1,1,gd_1010186624181,Shift Lead,Kooth PLC,glassdoor,-3.9368
Manajemen Proyek Sistem Informasi,CLO 1,2,li_4411637470,"Software Engineer, Trust",Notion,linkedin,-3.9797
Manajemen Proyek Sistem Informasi,CLO 1,3,li_4411650169,"Software Engineer, Trust",Notion,linkedin,-3.9797
Manajemen Proyek Sistem Informasi,CLO 1,4,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.2037
Manajemen Proyek Sistem Informasi,CLO 1,5,li_3907138810,Full-stack Engineer,Speak,linkedin,-4.4776
Manajemen Proyek Sistem Informasi,CLO 2,1,gd_1010170333154,Writing Services Specialist,The Art of Education University,glassdoor,-3.3613
Manajemen Proyek Sistem Informasi,CLO 2,2,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5866
Manajemen Proyek Sistem Informasi,CLO 2,3,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5866
Manajemen Proyek Sistem Informasi,CLO 2,4,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5866
Manajemen Proyek Sistem Informasi,CLO 2,5,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.5866
Manajemen Proyek Sistem Informasi,CLO 3,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.2019
Manajemen Proyek Sistem Informasi,CLO 3,2,gd_1010178865002,"Research Assistant I - Audibility, Perception and Cognition Laboratory",Boys Town National Research Hospital,glassdoor,-2.3649
Manajemen Proyek Sistem Informasi,CLO 3,3,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4659
Manajemen Proyek Sistem Informasi,CLO 3,4,li_4432488212,Machine Learning Engineer,Harrison Clarke,linkedin,-2.9668
Manajemen Proyek Sistem Informasi,CLO 3,5,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-3.6115
Manajemen Proyek Sistem Informasi,CLO 4,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.7654
Manajemen Proyek Sistem Informasi,CLO 4,2,li_4403526264,"Software Engineer, Machine Learning (Systems)",Sweep360,linkedin,-5.4948
Manajemen Proyek Sistem Informasi,CLO 4,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-5.5456
Manajemen Proyek Sistem Informasi,CLO 4,4,li_4412928692,Software Engineer 2,"Burke Porter, an Ascential Technologies Brand",linkedin,-6.3977
Manajemen Proyek Sistem Informasi,CLO 4,5,li_4363726700,Software Engineer,Oso,linkedin,-6.5108
Manajemen Proyek Sistem Informasi,CLO 5,1,li_4403509120,Software Engineer,KIHOMAC,linkedin,-4.0047
Manajemen Proyek Sistem Informasi,CLO 5,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-5.1468
Manajemen Proyek Sistem Informasi,CLO 5,3,gd_1009819048256,Research Associate,University of Southern California,glassdoor,-5.8964
Manajemen Proyek Sistem Informasi,CLO 5,4,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-6.3535
Manajemen Proyek Sistem Informasi,CLO 5,5,li_4363726700,Software Engineer,Oso,linkedin,-6.442
Manajemen Proyek Sistem Informasi,CLO-01,1,gd_1010186624181,Shift Lead,Kooth PLC,glassdoor,-3.9368
Manajemen Proyek Sistem Informasi,CLO-01,2,li_4411637470,"Software Engineer, Trust",Notion,linkedin,-3.9797
Manajemen Proyek Sistem Informasi,CLO-01,3,li_4411650169,"Software Engineer, Trust",Notion,linkedin,-3.9797
Manajemen Proyek Sistem Informasi,CLO-01,4,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.2037
Manajemen Proyek Sistem Informasi,CLO-01,5,li_3907138810,Full-stack Engineer,Speak,linkedin,-4.4776
Manajemen Proyek Sistem Informasi,CLO-01,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.7654
Manajemen Proyek Sistem Informasi,CLO-01,2,li_4403526264,"Software Engineer, Machine Learning (Systems)",Sweep360,linkedin,-5.4948
Manajemen Proyek Sistem Informasi,CLO-01,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-5.5456
Manajemen Proyek Sistem Informasi,CLO-01,4,li_4412928692,Software Engineer 2,"Burke Porter, an Ascential Technologies Brand",linkedin,-6.3977
Manajemen Proyek Sistem Informasi,CLO-01,5,li_4363726700,Software Engineer,Oso,linkedin,-6.5108
Manajemen Proyek Sistem Informasi,CLO-02,1,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.7802
Manajemen Proyek Sistem Informasi,CLO-02,2,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.7802
Manajemen Proyek Sistem Informasi,CLO-02,3,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.7802
Manajemen Proyek Sistem Informasi,CLO-02,4,li_4419576589,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.7802
Manajemen Proyek Sistem Informasi,CLO-02,5,gd_1010170333154,Writing Services Specialist,The Art of Education University,glassdoor,-4.0578
Manajemen Proyek Sistem Informasi,CLO-03,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.2019
Manajemen Proyek Sistem Informasi,CLO-03,2,gd_1010178865002,"Research Assistant I - Audibility, Perception and Cognition Laboratory",Boys Town National Research Hospital,glassdoor,-2.3649
Manajemen Proyek Sistem Informasi,CLO-03,3,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4659
Manajemen Proyek Sistem Informasi,CLO-03,4,li_4432488212,Machine Learning Engineer,Harrison Clarke,linkedin,-2.9668
Manajemen Proyek Sistem Informasi,CLO-03,5,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-3.6115
Manajemen Proyek Sistem Informasi,CLO-03,1,li_4403509120,Software Engineer,KIHOMAC,linkedin,-4.0047
Manajemen Proyek Sistem Informasi,CLO-03,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-5.1468
Manajemen Proyek Sistem Informasi,CLO-03,3,gd_1009819048256,Research Associate,University of Southern California,glassdoor,-5.8964
Manajemen Proyek Sistem Informasi,CLO-03,4,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-6.3535
Manajemen Proyek Sistem Informasi,CLO-03,5,li_4363726700,Software Engineer,Oso,linkedin,-6.442
Pemodelan Proses Bisnis,CLO 1-1.1.,1,li_3907138810,Full-stack Engineer,Speak,linkedin,-3.7851
Pemodelan Proses Bisnis,CLO 1-1.1.,2,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-3.7866
Pemodelan Proses Bisnis,CLO 1-1.1.,3,gd_1010109391172,AI Tutor - Tagalog,x.ai,glassdoor,-3.9796
Pemodelan Proses Bisnis,CLO 1-1.1.,4,li_4428057087,Software Engineer | API,DeepL,linkedin,-4.6394
Pemodelan Proses Bisnis,CLO 1-1.1.,5,li_4402500132,Full Stack Engineer,Storytime,linkedin,-5.3604
Pemodelan Proses Bisnis,CLO 1-1.2.,1,gd_1010109391172,AI Tutor - Tagalog,x.ai,glassdoor,-5.0896
Pemodelan Proses Bisnis,CLO 1-1.2.,2,li_3907138810,Full-stack Engineer,Speak,linkedin,-5.8059
Pemodelan Proses Bisnis,CLO 1-1.2.,3,li_4424958127,Product Designer,Plot,linkedin,-6.1824
Pemodelan Proses Bisnis,CLO 1-1.2.,4,li_4427112925,Data Analyst,Beyond Feedback,linkedin,-6.6079
Pemodelan Proses Bisnis,CLO 1-1.2.,5,li_4394270475,Product Designer,Remi,linkedin,-6.635
Pemodelan Proses Bisnis,CLO 2-2.1.,1,gd_1010011121137,Researcher (Contract),Civitech,glassdoor,-3.779
Pemodelan Proses Bisnis,CLO 2-2.1.,2,li_4286968047,Software Engineer - All Levels,GlossGenius,linkedin,-4.4366
Pemodelan Proses Bisnis,CLO 2-2.1.,3,li_4286961888,Software Engineer - All Levels,GlossGenius,linkedin,-4.448
Pemodelan Proses Bisnis,CLO 2-2.1.,4,li_4405158984,Dаtа Sсіеntіѕt (Remote),Progressive Leasing,linkedin,-4.6351
Pemodelan Proses Bisnis,CLO 2-2.1.,5,li_4318518203,Applied AI Engineer,Zania,linkedin,-5.0299
Pemodelan Proses Bisnis,CLO 4-4.1.,1,li_4432488212,Machine Learning Engineer,Harrison Clarke,linkedin,-0.7409
Pemodelan Proses Bisnis,CLO 4-4.1.,2,li_4346417366,Machine Learning Engineer,Happy Elements,linkedin,-1.8303
Pemodelan Proses Bisnis,CLO 4-4.1.,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-3.2218
Pemodelan Proses Bisnis,CLO 4-4.1.,4,li_4428828247,Machine Learning Engineer,Envision Recruitment,linkedin,-4.1461
Pemodelan Proses Bisnis,CLO 4-4.1.,5,li_4318503546,Product Designer,"AGI, Inc.",linkedin,-4.3983
Pemodelan Proses Bisnis,CLO 5-5.1.,1,li_4417234418,Software Engineer,"Koch Ag & Energy Solutions, LLC",linkedin,2.496
Pemodelan Proses Bisnis,CLO 5-5.1.,2,li_4424958127,Product Designer,Plot,linkedin,-2.594
Pemodelan Proses Bisnis,CLO 5-5.1.,3,li_4429955515,Product Designer,Conduct,linkedin,-2.7306
Pemodelan Proses Bisnis,CLO 5-5.1.,4,li_4318503546,Product Designer,"AGI, Inc.",linkedin,-3.4573
Pemodelan Proses Bisnis,CLO 5-5.1.,5,li_4431128682,UI Designer,Collate,linkedin,-3.5307
Pemodelan Proses Bisnis,CLO-01,1,li_4428057087,Software Engineer | API,DeepL,linkedin,-4.0096
Pemodelan Proses Bisnis,CLO-01,2,li_4424958127,Product Designer,Plot,linkedin,-4.4453
Pemodelan Proses Bisnis,CLO-01,3,li_3907138810,Full-stack Engineer,Speak,linkedin,-4.6855
Pemodelan Proses Bisnis,CLO-01,4,li_4405158984,Dаtа Sсіеntіѕt (Remote),Progressive Leasing,linkedin,-4.8449
Pemodelan Proses Bisnis,CLO-01,5,gd_1010109391172,AI Tutor - Tagalog,x.ai,glassdoor,-4.9024
Pemodelan Proses Bisnis,CLO-02,1,li_4424741876,Data Analyst,Yulista Holding LLC,linkedin,2.6966
Pemodelan Proses Bisnis,CLO-02,2,li_4375997156,Data Analyst,Chubb,linkedin,0.6596
Pemodelan Proses Bisnis,CLO-02,3,li_4428505624,Business Systems Analyst,CACI International Inc,linkedin,0.2182
Pemodelan Proses Bisnis,CLO-02,4,li_4418860602,Business Analyst,Tata Consultancy Services,linkedin,0.1107
Pemodelan Proses Bisnis,CLO-02,5,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,0.1107
Pemodelan Proses Bisnis,CLO-04,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.1128
Pemodelan Proses Bisnis,CLO-04,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4269
Pemodelan Proses Bisnis,CLO-04,3,li_4418681963,Product Designer,SimpliGov,linkedin,-2.5746
Pemodelan Proses Bisnis,CLO-04,4,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.2524
Pemodelan Proses Bisnis,CLO-04,5,li_4403509120,Software Engineer,KIHOMAC,linkedin,-4.507
Pemodelan Proses Bisnis,CLO-05,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-0.7816
Pemodelan Proses Bisnis,CLO-05,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.7029
Pemodelan Proses Bisnis,CLO-05,3,li_4428057087,Software Engineer | API,DeepL,linkedin,-3.239
Pemodelan Proses Bisnis,CLO-05,4,li_4415704910,Full-Stack Software Engineer,GovWell,linkedin,-4.024
Pemodelan Proses Bisnis,CLO-05,5,li_4405158984,Dаtа Sсіеntіѕt (Remote),Progressive Leasing,linkedin,-4.0272
Pemrograman Berorientasi Objek,CLO 1-1,1,li_4373708675,Software Engineer,Avid Technology Professionals,linkedin,-3.3219
Pemrograman Berorientasi Objek,CLO 1-1,2,gd_1010155379786,Java Coding Specialist - Freelance AI Trainer Project,Ameridial,glassdoor,-3.8763
Pemrograman Berorientasi Objek,CLO 1-1,3,li_4422221096,Software Engineer 2,Avid Technology Professionals,linkedin,-4.5654
Pemrograman Berorientasi Objek,CLO 1-1,4,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-5.2159
Pemrograman Berorientasi Objek,CLO 1-1,5,li_4403509120,Software Engineer,KIHOMAC,linkedin,-5.2833
Pemrograman Berorientasi Objek,CLO 2-2,1,li_4430717045,Software Engineer,Winaxis LLC,linkedin,-1.2635
Pemrograman Berorientasi Objek,CLO 2-2,2,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-3.8964
Pemrograman Berorientasi Objek,CLO 2-2,3,gd_1010155379786,Java Coding Specialist - Freelance AI Trainer Project,Ameridial,glassdoor,-4.9494
Pemrograman Berorientasi Objek,CLO 2-2,4,li_4403509120,Software Engineer,KIHOMAC,linkedin,-5.8717
Pemrograman Berorientasi Objek,CLO 2-2,5,li_4363726700,Software Engineer,Oso,linkedin,-6.0492
Pemrograman Berorientasi Objek,CLO-01,1,li_4373708675,Software Engineer,Avid Technology Professionals,linkedin,-2.8508
Pemrograman Berorientasi Objek,CLO-01,2,gd_1010155379786,Java Coding Specialist - Freelance AI Trainer Project,Ameridial,glassdoor,-3.6642
Pemrograman Berorientasi Objek,CLO-01,3,li_4422221096,Software Engineer 2,Avid Technology Professionals,linkedin,-4.2099
Pemrograman Berorientasi Objek,CLO-01,4,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-4.9977
Pemrograman Berorientasi Objek,CLO-01,5,li_4434302637,Front-End Developer,Bario Gifts,linkedin,-5.2858
Pemrograman Berorientasi Objek,CLO-02,1,li_4430717045,Software Engineer,Winaxis LLC,linkedin,-1.2635
Pemrograman Berorientasi Objek,CLO-02,2,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-3.8964
Pemrograman Berorientasi Objek,CLO-02,3,gd_1010155379786,Java Coding Specialist - Freelance AI Trainer Project,Ameridial,glassdoor,-4.9494
Pemrograman Berorientasi Objek,CLO-02,4,li_4403509120,Software Engineer,KIHOMAC,linkedin,-5.8717
Pemrograman Berorientasi Objek,CLO-02,5,li_4363726700,Software Engineer,Oso,linkedin,-6.0492
Pemrograman Berorientasi Objek,CLO-03,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.004
Pemrograman Berorientasi Objek,CLO-03,2,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-2.8066
Pemrograman Berorientasi Objek,CLO-03,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-3.0268
Pemrograman Berorientasi Objek,CLO-03,4,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-3.8652
Pemrograman Berorientasi Objek,CLO-03,5,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-4.5947
Pemrograman Berorientasi Objek,CLO-03,1,li_4430717045,Software Engineer,Winaxis LLC,linkedin,2.2361
Pemrograman Berorientasi Objek,CLO-03,2,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,1.7864
Pemrograman Berorientasi Objek,CLO-03,3,li_4426390973,Application Developer II,Cass Information Systems,linkedin,0.5415
Pemrograman Berorientasi Objek,CLO-03,4,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-0.4784
Pemrograman Berorientasi Objek,CLO-03,5,li_4431117643,Software Developer,IEQ Technology,linkedin,-1.7367
Pemrograman Berorientasi Objek,CLO-08,1,gd_1010181109261,Informaticist 2,CenterWell Senior Primary Care,glassdoor,-3.6004
Pemrograman Berorientasi Objek,CLO-08,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.9883
Pemrograman Berorientasi Objek,CLO-08,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438
Pemrograman Berorientasi Objek,CLO-08,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963
Pemrograman Berorientasi Objek,CLO-08,5,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188
Penambangan Data,CLO 1-1,1,gd_1010179149389,Student Worker 3,UCLA Health System,glassdoor,-1.5623
Penambangan Data,CLO 1-1,2,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-2.2744
Penambangan Data,CLO 1-1,3,li_4422200401,Data Analyst,Akkodis,linkedin,-2.425
Penambangan Data,CLO 1-1,4,li_4435439591,Data Analyst,DBD International,linkedin,-3.3347
Penambangan Data,CLO 1-1,5,li_4375997156,Data Analyst,Chubb,linkedin,-3.7131
Penambangan Data,CLO 1-2,1,li_4346417366,Machine Learning Engineer,Happy Elements,linkedin,-1.1484
Penambangan Data,CLO 1-2,2,li_4434660737,Data Scientist,KNOWFINITY,linkedin,-1.2748
Penambangan Data,CLO 1-2,3,li_4434667511,Data Scientist,KNOWFINITY,linkedin,-1.2748
Penambangan Data,CLO 1-2,4,li_4434678173,Data Scientist,KNOWFINITY,linkedin,-1.2748
Penambangan Data,CLO 1-2,5,li_4434658960,Data Scientist,KNOWFINITY,linkedin,-1.2748
Penambangan Data,CLO 1-3,1,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-3.1192
Penambangan Data,CLO 1-3,2,li_4435439591,Data Analyst,DBD International,linkedin,-4.2399
Penambangan Data,CLO 1-3,3,li_4431449969,Data Analyst,Equifax,linkedin,-4.7315
Penambangan Data,CLO 1-3,4,li_4375997156,Data Analyst,Chubb,linkedin,-4.789
Penambangan Data,CLO 1-3,5,li_4368833518,Data Analyst,STI,linkedin,-4.9335
Penambangan Data,CLO 2-1,1,gd_1010179149389,Student Worker 3,UCLA Health System,glassdoor,-1.7925
Penambangan Data,CLO 2-1,2,li_4346417366,Machine Learning Engineer,Happy Elements,linkedin,-3.7899
Penambangan Data,CLO 2-1,3,gd_1010085437885,Student Researcher (Vision Foundation Model - Seed) - 2027 Start (BS/MS),"Beijing Bytedance Technology Co., Ltd",glassdoor,-4.6729
Penambangan Data,CLO 2-1,4,li_4428828247,Machine Learning Engineer,Envision Recruitment,linkedin,-5.3214
Penambangan Data,CLO 2-1,5,li_4425297677,Data Scientist,Google,linkedin,-5.7534
Penambangan Data,CLO 2-2,1,li_4409624638,BI Data Analyst,Motion,linkedin,0.3651
Penambangan Data,CLO 2-2,2,li_4435439591,Data Analyst,DBD International,linkedin,-1.3446
